Gene	Category	Pvalue	NrOfVariants	ReviewStatusMean	NumberSubmittersMean	SubmitterCategoriesMean
DDX39A	N1	NA	1	1.0	2.0	2.0
RFX6	T1	NA	20	0.25	2.0	1.6
MYL2	C1	0.0054605135496280655	108	1.0092592592592593	2.6574074074074066	2.0462962962962963
ETHE1	C4	0.4446962318497093	17	0.9411764705882353	2.1176470588235294	1.9411764705882353
MYL3	C4	0.17856536396442713	74	1.0135135135135136	2.675675675675675	2.0405405405405403
RFX5	N1	NA	1	0.0	2.0	1.0
HPD	C4	0.8674125362963547	6	0.16666666666666669	2.0	1.1666666666666667
ABCB1	N1	NA	6	1.6666666666666667	2.3333333333333335	1.8333333333333333
ABCB6	C4	0.20960191712277332	18	0.05555555555555554	2.0	1.2777777777777777
ABCB7	C1	2.0407549693579607E-4	26	0.846153846153846	2.1538461538461537	1.9230769230769231
ABCB4	C1	0.00758419783659503	39	0.7435897435897436	2.2051282051282053	1.8205128205128207
CLCNKB	C2	0.012429350974009656	15	0.13333333333333336	2.066666666666667	1.7333333333333334
CLCNKA	C3	0.2373686050775612	8	0.0	2.0	1.75
SLC30A10	C4	0.6763863260009093	11	0.0	2.4545454545454546	1.0
GIGYF2	C1	7.908054303873424E-5	6	0.16666666666666669	2.0	1.1666666666666667
HSD11B2	C4	0.16255174405732986	14	0.07142857142857145	2.0	1.0714285714285714
GHRHR	C2	0.016122648123980787	19	0.5789473684210527	2.0526315789473686	1.736842105263158
CYB5R3	C4	0.5372659266361128	22	0.1818181818181818	2.0454545454545454	1.2272727272727273
MYO6	C4	0.3149531034942198	87	1.0804597701149423	2.206896551724138	1.9885057471264367
HESX1	C4	0.49248249674234557	11	0.1818181818181818	2.090909090909091	1.2727272727272727
ABCA1	C4	0.0884576569436677	20	0.0	2.0	1.0
CTC1	C2	0.028151878884244752	29	0.5862068965517241	2.1724137931034484	1.6206896551724137
PRRT2	C4	0.5443701458566099	56	0.8571428571428571	2.3571428571428568	1.875
ABCA5	N1	NA	1	1.0	3.0	3.0
ABCA3	C2	0.039730300353555625	36	0.6666666666666665	2.0277777777777777	1.8333333333333335
ABCA4	C1	2.0074872542075184E-8	600	0.26999999999999924	2.2949999999999995	2.0400000000000005
FAM136A	N1	NA	1	1.0	2.0	2.0
FLI1	N1	NA	1	1.0	2.0	2.0
FERMT1	C4	0.05968407825672162	27	0.22222222222222215	2.074074074074074	1.2222222222222223
TMEM98	C3	0.34577858615116	3	0.0	2.0	1.0
TDP2	C3	1.0	3	0.33333333333333337	2.0	1.3333333333333333
TDP1	N1	NA	2	0.5	2.0	1.5
HRG	N1	NA	2	0.0	2.0	1.5
HAMP	C3	0.22067136191984704	9	1.0	2.2222222222222223	2.0
EZH2	I1	NA	33	0.7575757575757575	2.393939393939394	1.8484848484848484
FERMT3	C1	0.006578413612826406	11	0.6363636363636364	2.0	1.6363636363636362
PIGT	C3	0.4250306527849278	8	0.375	2.125	1.75
PIGO	C3	0.330544121533519	14	0.8571428571428571	2.0714285714285716	1.7857142857142858
PIGN	C3	0.08952574647362	13	0.15384615384615385	2.0	1.1538461538461537
PIGQ	N1	NA	2	0.0	2.0	1.5
LRRC6	C4	0.4349671606144284	19	0.6315789473684209	2.263157894736842	1.631578947368421
PTH1R	C4	0.0596633812504026	20	0.15000000000000002	2.0	1.55
CTCF	C3	1.0	11	0.6363636363636364	2.0	1.7272727272727273
PIGW	C3	0.26838162729276094	2	0.0	2.0	1.0
PIGV	C1	0.0032557464486943077	7	0.2857142857142857	2.142857142857143	1.4285714285714286
MYPN	C1	8.430619855128718E-4	161	1.0372670807453415	2.931677018633539	2.099378881987578
LMBR1	N2	NA	18	0.05555555555555553	2.0555555555555554	1.2222222222222223
JPH2	C3	0.9141553975398352	69	1.1884057971014492	2.6666666666666665	1.9855072463768115
TMEM43	C4	0.914692989063237	100	1.16	2.6899999999999995	2.02
CTLA4	C3	0.5049850750938459	7	0.0	2.0	1.0
CGNL1	N1	NA	3	0.33333333333333337	2.0	2.0
OFD1	C4	0.7530813000150572	158	0.3544303797468359	2.170886075949367	1.3417721518987342
TMC1	C4	0.08983245707985055	71	0.9436619718309858	2.211267605633803	1.971830985915493
MYOC	C1	2.2797080712311235E-4	23	0.30434782608695654	2.130434782608696	1.434782608695652
ROM1	N1	NA	11	0.8181818181818181	2.0	2.0
PGAM2	C3	0.33197546708273695	6	0.5	2.1666666666666665	1.6666666666666667
TMC8	N1	NA	1	0.0	2.0	1.0
TMC6	C3	0.17041812232487052	4	0.0	2.0	1.0
MRPL44	C3	0.06958506464337588	11	1.0909090909090908	2.1818181818181817	2.090909090909091
MYOT	C2	0.014912049655215975	31	0.8064516129032258	2.3225806451612905	1.8387096774193548
PIGA	I1	NA	21	0.23809523809523805	2.0	1.2380952380952381
KCNMA1	C3	0.22067136191984704	20	0.75	2.1	1.95
PIGL	C3	0.13361440253771606	21	1.0	2.142857142857143	2.0
PIGG	C3	0.3850664818284829	3	0.0	2.0	1.0
KANK2	N1	NA	1	0.0	2.0	1.0
IDUA	C4	0.11514258441096303	61	0.8196721311475409	2.3278688524590168	1.8032786885245902
COL11A1	C4	0.16373435432459205	76	0.9736842105263157	2.105263157894737	1.9342105263157894
COL11A2	C4	0.15440132698715214	126	1.1666666666666665	2.301587301587302	1.9365079365079363
TMEM70	C3	0.865134745405447	20	0.7	2.05	1.85
NTF4	C3	0.8540756384925235	4	0.25	2.0	1.25
SRPX2	N1	NA	38	1.0526315789473684	2.263157894736842	2.0
TCOF1	C4	0.35596711973373074	62	0.4193548387096774	2.2419354838709675	1.8225806451612905
TMEM67	C1	1.8019406569225183E-4	125	0.7919999999999999	2.3600000000000003	2.048
AP2S1	C2	0.049534613435626706	4	0.25	2.0	1.25
FLNA	C1	0.0026152262050506137	300	1.0766666666666667	2.4700000000000006	1.9333333333333331
ANO10	C4	0.7760293249505876	13	0.3076923076923077	2.076923076923077	1.4615384615384615
FLNB	C1	1.3039606652109903E-5	74	0.5270270270270271	2.108108108108108	1.5405405405405408
FLNC	C4	0.11018409026951459	95	1.0947368421052632	2.410526315789473	1.9473684210526316
HARS	C4	0.07089017504499928	12	0.5	2.0	1.5
LEFTY2	I1	NA	12	1.25	2.4166666666666665	1.8333333333333333
TRMT10A	C3	0.24334500914876256	2	0.0	2.0	1.0
TRMT10C	C3	0.08808151166219014	2	0.0	2.0	1.0
PET100	C3	0.22067136191984704	3	0.33333333333333337	2.3333333333333335	2.0
USP9X	C4	0.27743910513984715	9	0.11111111111111108	2.0	1.1111111111111112
PSMB8	N1	NA	1	0.0	2.0	1.0
TMCO1	C3	0.865134745405447	5	0.6	2.0	1.6
NCF1	C2	0.03475558435961612	5	0.0	2.2	1.0
NCF2	C2	0.042348725650043884	32	0.21875	2.09375	1.1875
ZBTB24	C3	0.27523352407483415	5	0.39999999999999997	2.0	1.4
NCF4	C3	0.5637028616507731	10	0.8	2.2	1.7
RORC	T1	NA	5	0.2	2.0	1.4
F13A1	C1	1.0811147412637112E-4	22	0.3181818181818181	2.0454545454545454	1.3636363636363638
ZBTB20	C4	0.1432349075246695	11	0.1818181818181818	2.4545454545454546	2.1818181818181817
RORB	C3	0.5524529048817779	2	1.0	2.0	2.0
TSEN2	C3	0.14278110869236738	36	1.0833333333333335	2.4444444444444446	1.9166666666666667
LEPR	N1	NA	7	0.42857142857142855	2.0	1.5714285714285714
EPM2A	C2	0.037888442468025696	28	0.8928571428571429	2.5	1.8571428571428572
FTSJ1	N1	NA	8	0.625	2.0	2.0
SLC9A3	C4	0.05319514804201919	5	0.0	2.0	1.0
SLC9A6	C3	0.5987483088029888	61	1.0491803278688525	2.475409836065574	1.9180327868852458
FRMD7	T1	NA	14	0.42857142857142855	2.0	1.4285714285714284
ROR2	C4	0.2749040632011748	46	0.9782608695652175	2.4130434782608696	1.7391304347826089
IGFALS	C3	0.40697982619935935	3	0.0	2.0	1.0
SNRNP200	T1	NA	19	0.631578947368421	2.0526315789473686	1.8421052631578947
SQSTM1	C4	0.9149588244786697	18	0.5	2.0555555555555554	1.5555555555555556
GPR88	N1	NA	1	0.0	2.0	1.0
TACSTD2	C4	0.6682351417952495	7	0.0	2.0	1.1428571428571428
SLC9A1	N1	NA	2	0.0	2.0	1.0
SLCO1B1	C3	0.0785676254945451	8	1.125	2.0	1.5
PORCN	I1	NA	12	0.41666666666666663	2.0	1.5833333333333335
SLC38A8	C2	0.025491888713151556	7	0.0	2.0	1.0
ZBTB18	C3	0.6547208460185769	6	0.8333333333333334	2.0	1.8333333333333333
ZBTB16	N1	NA	1	0.0	2.0	1.0
DCDC2	C3	0.8419256061188098	3	0.0	2.3333333333333335	1.6666666666666667
B3GALT6	C4	0.826754132769616	17	0.17647058823529413	2.0	1.1764705882352942
NFKB1	I1	NA	3	0.0	2.0	1.0
NFKB2	C3	1.0	5	0.0	3.2	3.0
TMIE	C4	0.5995101785600034	22	0.8636363636363638	2.1818181818181817	1.727272727272727
PTPRC	C3	0.7841912294016191	8	0.875	2.0	1.875
GGCX	C1	0.004833107039808993	12	0.0	2.0	1.0
LRIT3	C3	0.5958830905651775	14	0.7142857142857142	2.0	1.7142857142857142
SLC25A1	C1	0.007016199234239573	12	0.08333333333333331	2.0	1.5
CALR3	N1	NA	14	0.8571428571428571	2.142857142857143	2.0714285714285716
SLC25A3	T1	NA	10	1.0	2.1	1.9
FLT3	C4	0.18366805870866465	29	0.03448275862068967	2.0	1.7586206896551724
LRRK2	C2	0.018066730183063595	145	0.013793103448275843	2.0620689655172413	1.0413793103448277
FLT4	C2	0.012692778695896245	89	0.6629213483146067	2.0112359550561796	1.8988764044943818
FASLG	C3	0.5126907602619235	4	0.0	2.0	1.0
NADK2	N1	NA	1	0.0	2.0	1.0
FCGR3A	N1	NA	2	1.5	2.0	1.0
ATP7B	C1	1.7761730288112787E-5	169	1.1065088757396446	2.5207100591715967	2.029585798816568
PRB3	N1	NA	1	0.0	2.0	1.0
ATP7A	C2	0.012201901175482366	137	1.0	2.0875912408759123	2.021897810218978
DNM1L	C4	0.17931823604537578	15	0.6666666666666666	2.0	1.7333333333333334
DIS3L2	I1	NA	33	0.9696969696969697	2.0	1.9696969696969697
SIGMAR1	C3	0.08085559837005207	4	0.25	2.0	1.25
DDOST	N1	NA	6	1.0	2.3333333333333335	2.3333333333333335
NT5C3A	C4	0.05089380329730231	10	0.0	2.0	1.0
HAX1	C2	0.02991299032077599	9	0.5555555555555556	2.111111111111111	1.6666666666666667
SLC25A4	C4	0.6365024869138661	19	0.5263157894736843	2.0526315789473686	1.4736842105263157
AHDC1	C3	0.11384629800665824	14	1.0714285714285714	2.5	2.2142857142857144
NDUFB9	N1	NA	8	1.0	2.0	2.0
SEC23A	C3	0.7127339748182921	2	0.0	2.0	1.0
NDUFB3	C3	0.11718508719813825	4	0.75	2.0	1.75
USH1C	C4	0.11961975532434554	130	1.1000000000000003	2.2307692307692313	2.0076923076923077
ZBTB42	N1	NA	1	0.0	2.0	1.0
GANAB	T1	NA	6	0.0	2.0	1.0
SH3BP2	C1	0.004040984683985616	13	0.46153846153846145	2.0	1.4615384615384615
IARS2	C3	0.21352435403618264	5	0.39999999999999997	2.6	2.6
D2HGDH	C4	0.7091309176902657	39	0.7435897435897436	2.0	1.8974358974358974
SEC23B	C2	0.014369492433659814	30	1.1	2.3666666666666667	2.0
SH2B3	C3	0.12133525035848225	3	0.0	2.0	1.0
NDUFA9	C1	0.008525280860709583	18	0.9444444444444444	2.111111111111111	1.9444444444444444
SLC12A3	C1	0.0055015157135336334	41	0.5121951219512196	2.048780487804878	1.75609756097561
CYB5A	N1	NA	2	0.5	2.0	1.5
SLC12A5	C3	0.31656253035326953	5	0.0	2.0	1.0
PRRX1	C3	0.22067136191984704	3	0.0	2.0	1.0
ERAP1	N1	NA	1	0.0	2.0	2.0
SLC12A1	T1	NA	20	0.2	2.0	1.85
NDUFA2	T1	NA	1	1.0	2.0	2.0
NDUFA1	C3	0.2493029031086763	6	0.6666666666666666	2.3333333333333335	1.8333333333333333
CTNS	C4	0.20576829668103347	46	0.5	2.2608695652173916	1.8043478260869565
MCOLN1	C4	0.820689073753333	28	0.17857142857142855	2.3214285714285716	1.2857142857142858
USH2A	C1	3.811506665840625E-12	580	1.0379310344827575	2.291379310344827	2.003448275862069
USH1G	T1	NA	31	0.9354838709677419	2.161290322580645	1.8387096774193548
CCM2	C3	0.3950915849041502	18	0.8333333333333333	2.0555555555555554	1.8888888888888888
SEC24D	C3	0.4419545167870381	4	0.0	2.0	1.25
KHDC3L	I1	NA	5	0.2	2.0	1.2
PRF1	C2	0.042868118817141476	25	0.52	2.12	1.6400000000000001
IL12B	C3	0.22067136191984704	2	0.0	2.0	1.0
KIF21A	C2	0.02107555715293552	9	0.11111111111111108	2.2222222222222223	1.1111111111111112
SLC12A6	C4	0.09292622215469837	38	0.7631578947368421	2.4210526315789473	1.736842105263158
SCN1B	C4	0.1553863762803076	73	1.1369863013698631	2.5205479452054798	1.9863013698630136
SCN1A	C1	4.700924068123946E-6	370	0.9459459459459457	2.2972972972972965	1.9108108108108106
TMPO	N1	NA	69	1.1594202898550727	2.7246376811594195	2.0144927536231885
SEC63	C4	0.620294015349161	15	0.6666666666666667	2.066666666666667	1.7333333333333334
ACVR1	C1	0.001451676083913278	13	0.3076923076923077	2.0	1.3076923076923077
ANK2	C4	0.21624497794769038	290	1.1	2.393103448275862	2.0172413793103448
HNF1B	I1	NA	34	0.8529411764705882	2.088235294117647	1.7941176470588236
HNF1A	C4	0.1712546575558116	99	0.6767676767676768	2.333333333333333	1.9494949494949494
ANK3	C3	0.5741490727971621	74	0.6621621621621625	2.0405405405405403	1.972972972972973
ANK1	C4	0.12227667721471358	45	0.8000000000000002	2.0	1.8
STX1B	I1	NA	5	0.2	2.0	1.2
SPATA16	N1	NA	1	0.0	2.0	1.0
CCNO	T1	NA	9	0.22222222222222218	2.6666666666666665	1.2222222222222223
WNK4	C3	0.06062990382293554	16	0.0625	2.0	1.75
PCDH15	C1	0.0022402148293340085	221	1.072398190045249	2.2624434389140275	1.995475113122172
PCDH19	C3	0.20047397825787017	147	1.0612244897959182	2.27891156462585	1.9659863945578233
ZMPSTE24	C2	0.020136751550346332	55	0.10909090909090907	2.2727272727272725	2.1454545454545455
ANKH	C4	0.5030479594217876	9	0.22222222222222218	2.0	1.2222222222222223
TSPAN7	C3	0.5637028616507731	21	0.28571428571428575	2.0	1.9047619047619047
HIVEP2	C3	0.3081795474670542	8	0.75	2.5	2.25
SCN3B	C4	0.24681779312401075	22	0.9545454545454546	2.5454545454545454	1.9545454545454546
SCN3A	N1	NA	25	1.08	2.12	2.0
CTSA	C1	0.0036136813158981207	19	0.31578947368421045	2.1052631578947367	1.5263157894736843
SURF1	C4	0.5262813884233428	35	0.8571428571428571	2.1142857142857143	1.8857142857142857
XRCC4	C4	0.22677444192278584	9	0.0	2.111111111111111	1.2222222222222223
IQSEC2	C4	0.44365705591171334	34	0.8529411764705882	2.1176470588235294	1.8235294117647058
XRCC2	C3	0.28274545993277467	56	1.0	2.1607142857142856	2.017857142857143
ICK	N1	NA	3	0.6666666666666666	2.0	1.6666666666666667
ANLN	N1	NA	6	0.6666666666666666	2.0	1.8333333333333333
WNK1	C4	0.16880122470454217	37	0.8648648648648649	2.189189189189189	1.7027027027027026
SCN2A	C1	0.001392350258184738	220	1.063636363636364	2.2409090909090903	1.990909090909091
CALM1	C3	0.14164469029513704	7	0.14285714285714288	3.0	1.8571428571428572
CTRC	C3	0.06875482133158817	14	0.7857142857142858	2.2142857142857144	1.7142857142857142
CALM2	C3	0.31731050786291404	8	0.25	2.625	2.5
VSX1	C3	0.6839980165043551	8	0.25	2.0	1.375
VSX2	C4	0.18524939541359864	13	0.7692307692307693	2.076923076923077	1.7692307692307692
SCN2B	C3	0.7904822281393453	10	0.7000000000000001	2.0	1.7
CD40	N1	NA	1	0.0	2.0	1.0
TECR	N1	NA	10	0.5	2.0	1.9
KIF14	I1	NA	2	0.0	2.0	1.0
CD3G	C3	0.4560565402502561	3	0.0	2.0	1.0
PTPRJ	C3	0.6605492052016728	3	0.33333333333333337	2.0	1.3333333333333333
BRCA1	C4	0.282728430793344	4830	1.8049689440993761	3.440165631470046	2.0068322981366453
KIF11	I1	NA	21	0.5238095238095238	2.0	1.5714285714285716
BRCA2	C4	0.2192098830017034	6464	1.7775371287128667	3.4344059405941096	2.002784653465347
C5orf42	C1	6.135977478070043E-4	121	1.0	2.4710743801652884	1.9917355371900827
CD3E	C3	0.17971249487899987	10	0.7000000000000001	2.0	1.7
CD3D	C3	0.12663045794761707	6	0.5	2.1666666666666665	1.8333333333333333
SPTLC1	C4	0.28447374895999755	14	0.7857142857142858	2.5	1.8571428571428572
SPTLC2	C3	0.08083586807682264	7	0.42857142857142855	2.0	1.4285714285714286
SPTLC3	N1	NA	1	1.0	2.0	2.0
HNF4A	C3	0.502334954360502	38	1.1052631578947367	2.4210526315789473	1.8947368421052633
CTSK	C4	0.44954274141059836	7	0.42857142857142855	2.4285714285714284	1.8571428571428572
IDS	C1	3.056624798060126E-4	72	0.8888888888888888	2.166666666666667	1.9166666666666665
KIF1C	C3	0.0984472584253212	6	0.33333333333333337	2.0	1.3333333333333333
KIF1B	C4	0.4267253933893693	42	1.0238095238095237	2.3333333333333335	1.9285714285714286
CD36	C3	0.4092608903241147	5	0.0	2.0	1.4
CTSF	C4	0.8983267872692382	16	0.625	2.0	1.625
KIF1A	C1	1.0975548692115922E-7	96	0.8541666666666667	2.229166666666667	2.0208333333333335
CTSD	C4	0.08913092551708646	79	1.0379746835443038	2.278481012658228	1.9367088607594938
CTSC	C2	0.016602517086713453	20	0.3499999999999999	2.1	1.35
VKORC1	C4	0.24098577531051435	16	1.5	2.1875	1.25
HBA2	C4	0.4094042815418686	70	0.01428571428571431	2.0142857142857142	1.042857142857143
KIF22	C3	0.06599205505934758	10	0.6	2.0	1.6
HBA1	C3	0.08326451666355006	184	0.0	2.0	1.0054347826086956
ANO5	C4	0.8132552637252064	82	0.8292682926829268	2.634146341463415	2.0609756097560976
ANO3	C3	0.9613876633305084	6	0.6666666666666666	2.0	1.6666666666666667
NR5A1	I1	NA	24	0.25	2.0	1.25
KIF2A	C3	1.0	2	0.0	2.0	1.0
PDZRN3	N1	NA	2	1.0	2.0	2.0
TMPRSS6	C4	0.6786024494160818	24	0.5	2.0	1.5
TMPRSS3	C1	6.181922311221388E-5	74	1.1216216216216215	2.2027027027027026	1.945945945945946
AKR1D1	C2	0.023423887704950075	9	0.5555555555555556	2.0	1.5555555555555556
XIAP	I1	NA	3	0.33333333333333337	2.0	1.3333333333333333
CRYBA1	N1	NA	5	1.0	2.2	2.0
CRYBA4	C3	0.11718508719813825	8	0.625	2.0	1.75
STX11	C3	0.4404006981390033	8	0.5	2.0	1.625
EXOSC8	C3	0.5871771183293829	4	0.5	2.0	1.5
HSF4	C3	0.7180301573923467	5	0.2	2.0	1.2
GPC3	I1	NA	43	0.7441860465116281	2.1627906976744184	1.8139534883720931
CD59	N1	NA	2	0.0	2.0	1.0
EXOSC3	C4	0.09420988683387399	13	0.7692307692307693	2.8461538461538463	1.9230769230769231
CCT7	N1	NA	1	0.0	2.0	2.0
PAK3	C2	0.027248440892305825	9	0.4444444444444444	2.0	1.5555555555555556
GPC6	T1	NA	9	0.2222222222222222	2.0	1.6666666666666667
CCT5	N1	NA	4	0.75	2.0	1.75
ERCC6L2	N1	NA	3	0.33333333333333337	2.0	1.3333333333333333
CRYBB1	C3	0.43970983561557075	2	0.0	2.0	1.5
CRYBB3	C3	0.9424675874144188	6	0.5	2.1666666666666665	2.0
CRYBB2	C3	0.43857802608099994	8	0.375	2.0	1.875
AKR1C2	C3	0.8101812364104736	3	0.0	2.0	1.0
MIB1	C3	0.8474351288253887	7	0.42857142857142855	2.0	1.7142857142857142
NLRP12	C3	0.4295510630635966	23	0.47826086956521746	2.1739130434782608	2.0869565217391304
DPY19L2	C4	0.08193540079770711	14	0.1428571428571429	2.0	1.5714285714285716
IL17F	N1	NA	1	0.0	2.0	1.0
DPAGT1	C4	0.09889768649030939	17	0.411764705882353	2.1176470588235294	1.3529411764705883
SCARB2	C4	0.38541823236822936	53	0.7735849056603773	2.30188679245283	1.6981132075471699
DCLRE1C	C4	0.08112479188354804	21	0.8095238095238095	2.3333333333333335	1.8095238095238095
CD81	N1	NA	1	0.0	2.0	1.0
IHH	C2	0.02451958356206263	10	0.0	2.0	1.0
FRRS1L	C3	0.3447042220069577	4	0.0	3.0	3.0
KIF5C	C3	0.22067136191984704	2	1.0	3.0	2.0
KIF5A	C1	7.507293345477839E-4	25	0.6799999999999999	2.12	1.76
SCN9A	C4	0.12358652584394902	22	0.6818181818181819	2.409090909090909	1.7272727272727273
EP300	C4	0.5181302014501532	95	0.8210526315789475	2.3052631578947365	1.9578947368421054
SBF1	C3	0.34178400333262604	8	0.625	2.125	1.875
ARID2	C3	0.8064959405073401	23	0.21739130434782603	2.0	2.0
SBF2	C4	0.3570996854939332	24	1.0	2.0833333333333335	1.9166666666666667
RGS9	C3	0.07181366055254312	7	0.8571428571428571	2.0	1.8571428571428572
KIRREL3	C3	0.19172773766618645	10	0.7	2.0	1.9
CD96	N1	NA	1	0.0	2.0	1.0
G6PD	C1	1.7536849164090373E-4	76	0.5921052631578948	2.3815789473684212	1.7236842105263157
G6PC	C1	0.006475042344395332	36	0.7777777777777779	2.5	1.8611111111111112
SLC30A2	N1	NA	2	0.0	2.0	1.5
MAT1A	C2	0.04384379875417255	14	0.5	2.0	1.5
MID1	C3	1.0	39	0.8205128205128206	2.128205128205128	1.8974358974358974
PRLR	C3	0.4220635223562941	2	0.0	2.0	1.0
MID2	N1	NA	1	1.0	2.0	2.0
CD8A	N1	NA	1	0.0	2.0	1.0
SCN8A	C1	5.853725557614098E-7	134	0.8358208955223876	2.3507462686567155	1.8208955223880594
GPD2	N1	NA	1	0.0	2.0	1.0
DOK7	C4	0.14920758984664872	71	1.028169014084507	2.464788732394366	1.9295774647887325
SBDS	C4	0.3112018520843264	17	0.5882352941176471	2.5294117647058822	1.8823529411764706
GEMIN4	N1	NA	1	0.0	2.0	2.0
MASP2	N1	NA	1	1.0	3.0	3.0
MASP1	C3	0.3921504781748332	4	0.25	2.0	1.25
SLC1A1	C3	0.38844374808029036	1	0.0	2.0	1.0
PSEN2	C4	0.06754504966278108	30	0.6666666666666666	2.5	2.3
SLC1A3	C3	0.5309706699994063	5	0.2	2.0	1.4
PSEN1	C1	9.60518334425231E-7	159	0.05660377358490563	2.245283018867925	2.0880503144654083
RASGRP2	N1	NA	2	0.5	2.0	1.5
FUT1	C3	0.9199443808170074	5	0.0	2.0	1.0
SPTA1	C4	0.05904802532285458	69	0.7391304347826085	2.0144927536231885	1.7536231884057973
FUT6	N1	NA	1	0.0	2.0	1.0
CYP11A1	C4	0.053598169393349826	7	0.14285714285714288	2.0	1.1428571428571428
DEAF1	C3	0.7768140041554821	7	0.0	2.0	1.1428571428571428
NPHP1	C2	0.031235002475038742	38	1.0526315789473684	2.4210526315789473	1.9473684210526316
CAMTA1	N1	NA	10	0.5	2.0	2.0
NPHP4	C1	0.003951055962046035	106	1.1226415094339623	2.2735849056603774	1.9622641509433962
WNT1	C3	0.617075077451974	10	0.10000000000000002	2.0	1.2
NDUFV2	N1	NA	4	0.75	2.5	2.25
NDUFV1	C1	0.007724091003114997	33	0.9393939393939394	2.090909090909091	1.9393939393939394
WNT3	I1	NA	3	0.0	2.0	1.6666666666666667
WNT4	T1	NA	4	0.0	2.0	1.0
PRNP	C4	0.18452775420093692	30	0.06666666666666668	2.7666666666666666	1.1666666666666667
FDPS	C3	0.31731050786291404	4	0.75	2.0	1.0
HBG2	C3	0.4404006981390033	47	0.0	2.0	1.0
ISG15	T1	NA	3	0.0	2.0	1.0
DOLK	C4	0.9870995334035392	21	0.8571428571428571	2.142857142857143	1.8095238095238095
QDPR	C4	0.2703441406547802	6	0.16666666666666669	2.0	1.1666666666666667
PROC	C1	0.0029112064522504033	39	0.38461538461538447	2.076923076923077	1.5897435897435899
COL5A1	C4	0.5283069222032848	305	1.206557377049181	2.3672131147540973	1.9868852459016393
CYP11B2	C1	0.006485307970671372	10	0.10000000000000002	2.0	1.1
CYP11B1	C1	0.008105912567791806	32	0.5	2.0625	1.8125
KIF4A	N1	NA	1	0.0	2.0	1.0
COL5A2	C4	0.09404066637444164	181	1.2265193370165746	2.4254143646408846	1.9834254143646408
DDX3X	C2	0.02688551185340804	25	0.8400000000000001	2.04	1.88
PRKCSH	T1	NA	17	1.1176470588235294	2.235294117647059	1.8823529411764706
MAST1	N1	NA	1	1.0	2.0	2.0
ARHGEF10L	N1	NA	1	1.0	2.0	2.0
DDX41	N1	NA	7	0.2857142857142857	2.142857142857143	1.4285714285714286
AFF4	C3	0.47048642205878966	3	0.0	2.0	1.0
GPHN	C3	0.6472221547162862	11	0.2727272727272727	2.090909090909091	1.7272727272727273
RPGR	C1	6.672823687924323E-4	157	0.4076433121019109	2.280254777070064	1.9872611464968153
SCN5A	C1	0.0	901	0.7147613762486111	2.599334073251937	2.041065482796893
SCARF2	I1	NA	6	0.16666666666666669	2.0	1.1666666666666667
DDX59	N1	NA	2	0.0	2.0	1.0
POU1F1	C2	0.01027953837979978	20	0.09999999999999999	2.0	1.25
DDX58	C3	0.06361735444216365	2	0.0	2.0	1.0
PLA2G4A	C3	0.621810624894068	2	0.0	2.0	1.0
MASTL	N1	NA	17	0.8823529411764706	2.0	1.8823529411764706
VCAN	C4	0.30876936771440056	13	1.0769230769230769	2.076923076923077	2.0
NDUFS8	C2	0.015108741031785944	14	0.5	2.0	1.5
NDUFS7	C3	0.8556598556131285	18	0.8888888888888888	2.0555555555555554	2.0
NDUFS6	T1	NA	9	0.7777777777777778	2.0	1.7777777777777777
NDUFS4	C4	0.7244203270823841	17	0.6470588235294118	2.0588235294117645	1.8823529411764706
NDUFS3	C4	0.21352435403618253	8	0.75	2.0	1.75
NDUFS2	C4	0.5540059383383468	28	0.8928571428571429	2.0714285714285716	1.9642857142857142
SCN4A	C1	1.3762497919067584E-8	104	0.7115384615384617	2.5096153846153846	1.673076923076923
ZP1	N1	NA	1	0.0	2.0	1.0
NDUFS1	C2	0.015374464724136283	40	0.875	2.15	1.85
SCN4B	C3	0.7616013968263946	22	0.9545454545454546	2.3181818181818183	1.8636363636363638
DCTN1	C4	0.3016995824783477	28	0.5	2.2142857142857144	1.6428571428571428
PARN	C4	0.30817954746705434	10	0.0	2.4	1.8
SAMHD1	C2	0.04768799959382175	19	0.0	2.4210526315789473	1.0
CLN8	C1	0.00415062466595717	72	0.7777777777777776	2.25	1.9722222222222223
CLCN2	C1	0.0028510087837051445	38	0.05263157894736844	2.2894736842105265	1.105263157894737
AURKC	C3	0.7962534147376392	3	0.0	2.0	1.0
CLCN1	C1	5.868308706746816E-7	38	0.1842105263157895	2.2894736842105265	1.263157894736842
CLN6	C4	0.25421322360396437	73	0.8356164383561644	2.397260273972603	1.9726027397260273
PTHLH	I1	NA	4	0.0	2.0	1.0
CLN5	C2	0.03836116451231675	32	1.125	2.46875	1.96875
INS	T1	NA	1	0.0	2.0	1.0
ATOH7	C3	0.7054569861112734	3	0.0	2.0	1.0
CLN3	C1	0.0050517263279244995	124	0.6209677419354838	2.185483870967742	1.9838709677419355
CLMP	C2	0.036048326664183006	7	0.14285714285714288	2.0	1.4285714285714286
SH3TC2	C1	0.0026532222746000755	88	0.9318181818181819	2.443181818181818	1.9204545454545456
GALNT3	C4	0.2628071092630462	16	0.1875	2.0	1.1875
PLA2G2A	N1	NA	1	0.0	2.0	1.0
RPIA	C3	0.5192490622486565	2	0.0	2.0	1.0
